source,year,month,day,hour,season,pm
us_post,2012,10,4,3,3,7.0
us_post,2012,10,4,4,3,11.0
us_post,2012,10,4,5,3,11.0
us_post,2012,10,4,6,3,13.0
us_post,2012,10,4,7,3,13.0
us_post,2012,10,4,8,3,13.0
us_post,2012,10,4,9,3,13.0
us_post,2012,10,4,10,3,10.0
us_post,2012,10,4,11,3,8.0
us_post,2012,10,4,12,3,11.0
us_post,2012,10,4,13,3,12.0
us_post,2012,10,4,14,3,13.0
us_post,2012,10,4,15,3,13.0
us_post,2012,10,4,16,3,19.0
us_post,2012,10,4,17,3,19.0
us_post,2012,10,4,18,3,16.0
us_post,2012,10,4,19,3,19.0
us_post,2012,10,4,20,3,16.0
us_post,2012,10,4,21,3,16.0
us_post,2012,10,4,22,3,19.0
us_post,2012,10,4,23,3,27.0
us_post,2012,10,5,0,3,37.0
us_post,2012,10,5,1,3,20.0
us_post,2012,10,5,2,3,17.0
us_post,2012,10,5,3,3,16.0
us_post,2012,10,5,4,3,19.0
us_post,2012,10,5,5,3,17.0
us_post,2012,10,5,6,3,27.0
us_post,2012,10,5,7,3,24.0
us_post,2012,10,5,8,3,30.0
us_post,2012,10,5,9,3,19.0
us_post,2012,10,5,10,3,23.0
us_post,2012,10,5,11,3,18.0
us_post,2012,10,5,12,3,14.0
us_post,2012,10,5,13,3,16.0
us_post,2012,10,5,14,3,16.0
us_post,2012,10,5,15,3,23.0
us_post,2012,10,5,16,3,43.0
us_post,2012,10,5,17,3,48.0
us_post,2012,10,5,18,3,68.0
us_post,2012,10,5,19,3,90.0
us_post,2012,10,5,20,3,126.0
us_post,2012,10,5,21,3,151.0
us_post,2012,10,5,22,3,161.0
us_post,2012,10,5,23,3,189.0
us_post,2012,10,6,0,3,196.0
us_post,2012,10,6,1,3,193.0
us_post,2012,10,6,2,3,173.0
us_post,2012,10,6,3,3,171.0
us_post,2012,10,6,4,3,147.0
us_post,2012,10,6,5,3,95.0
us_post,2012,10,6,6,3,77.0
us_post,2012,10,6,7,3,68.0
us_post,2012,10,6,8,3,61.0
us_post,2012,10,6,9,3,43.0
us_post,2012,10,6,10,3,28.0
us_post,2012,10,6,11,3,36.0
us_post,2012,10,6,12,3,28.0
us_post,2012,10,6,13,3,29.0
us_post,2012,10,6,14,3,28.0
us_post,2012,10,6,15,3,20.0
us_post,2012,10,6,16,3,37.0
us_post,2012,10,6,17,3,80.0
us_post,2012,10,6,18,3,109.0
us_post,2012,10,6,19,3,110.0
us_post,2012,10,6,20,3,114.0
us_post,2012,10,6,21,3,131.0
us_post,2012,10,6,22,3,138.0
us_post,2012,10,6,23,3,145.0
us_post,2012,10,7,0,3,151.0
us_post,2012,10,7,1,3,144.0
us_post,2012,10,7,2,3,130.0
us_post,2012,10,7,3,3,129.0
us_post,2012,10,7,4,3,136.0
us_post,2012,10,7,5,3,95.0
us_post,2012,10,7,6,3,89.0
us_post,2012,10,7,7,3,67.0
us_post,2012,10,7,8,3,76.0
us_post,2012,10,7,9,3,85.0
us_post,2012,10,7,10,3,89.0
us_post,2012,10,7,11,3,110.0
us_post,2012,10,7,12,3,137.0
us_post,2012,10,7,13,3,167.0
us_post,2012,10,7,14,3,147.0
us_post,2012,10,7,15,3,108.0
us_post,2012,10,7,16,3,104.0
us_post,2012,10,7,17,3,112.0
us_post,2012,10,7,18,3,122.0
us_post,2012,10,7,19,3,149.0
us_post,2012,10,7,20,3,170.0
us_post,2012,10,7,21,3,176.0
us_post,2012,10,7,22,3,189.0
us_post,2012,10,7,23,3,189.0
us_post,2012,10,8,0,3,194.0
us_post,2012,10,8,1,3,207.0
us_post,2012,10,8,2,3,220.0
us_post,2012,10,8,3,3,259.0
us_post,2012,10,8,4,3,262.0
us_post,2012,10,8,5,3,235.0
us_post,2012,10,8,6,3,215.0
us_post,2012,10,8,7,3,206.0
us_post,2012,10,8,8,3,206.0
us_post,2012,10,8,9,3,203.0
us_post,2012,10,8,10,3,209.0
us_post,2012,10,8,11,3,220.0
us_post,2012,10,8,12,3,237.0
us_post,2012,10,8,13,3,264.0
us_post,2012,10,8,14,3,263.0
us_post,2012,10,8,15,3,227.0
us_post,2012,10,8,16,3,235.0
us_post,2012,10,8,17,3,276.0
us_post,2012,10,8,18,3,308.0
us_post,2012,10,8,19,3,338.0
us_post,2012,10,8,20,3,343.0
us_post,2012,10,8,21,3,347.0
us_post,2012,10,8,22,3,398.0
us_post,2012,10,8,23,3,446.0
us_post,2012,10,9,0,3,436.0
us_post,2012,10,9,1,3,407.0
us_post,2012,10,9,2,3,390.0
us_post,2012,10,9,3,3,331.0
us_post,2012,10,9,4,3,239.0
us_post,2012,10,9,5,3,161.0
us_post,2012,10,9,6,3,145.0
us_post,2012,10,9,7,3,160.0
us_post,2012,10,9,8,3,128.0
us_post,2012,10,9,9,3,25.0
us_post,2012,10,9,10,3,14.0
us_post,2012,10,9,11,3,9.0
us_post,2012,10,9,12,3,11.0
us_post,2012,10,9,13,3,11.0
us_post,2012,10,9,14,3,9.0
us_post,2012,10,9,15,3,11.0
us_post,2012,10,9,16,3,9.0
us_post,2012,10,9,17,3,6.0
us_post,2012,10,9,18,3,10.0
us_post,2012,10,9,19,3,10.0
us_post,2012,10,9,20,3,8.0
us_post,2012,10,9,21,3,8.0
us_post,2012,10,9,22,3,5.0
us_post,2012,10,9,23,3,2.0
us_post,2012,10,10,0,3,9.0
us_post,2012,10,10,1,3,7.0
us_post,2012,10,10,2,3,9.0
us_post,2012,10,10,3,3,7.0
us_post,2012,10,10,4,3,12.0
us_post,2012,10,10,5,3,12.0
us_post,2012,10,10,6,3,9.0
us_post,2012,10,10,7,3,26.0
us_post,2012,10,10,8,3,20.0
us_post,2012,10,10,9,3,12.0
us_post,2012,10,10,10,3,14.0
us_post,2012,10,10,11,3,10.0
us_post,2012,10,10,12,3,8.0
us_post,2012,10,10,13,3,5.0
us_post,2012,10,10,14,3,5.0
us_post,2012,10,10,15,3,5.0
us_post,2012,10,10,16,3,10.0
us_post,2012,10,10,17,3,15.0
us_post,2012,10,10,18,3,19.0
us_post,2012,10,10,19,3,26.0
us_post,2012,10,10,20,3,43.0
us_post,2012,10,10,21,3,51.0
us_post,2012,10,10,22,3,63.0
us_post,2012,10,10,23,3,80.0
us_post,2012,10,11,0,3,111.0
us_post,2012,10,11,1,3,134.0
us_post,2012,10,11,2,3,133.0
us_post,2012,10,11,3,3,103.0
us_post,2012,10,11,4,3,98.0
us_post,2012,10,11,5,3,84.0
us_post,2012,10,11,6,3,73.0
us_post,2012,10,11,7,3,82.0
us_post,2012,10,11,8,3,90.0
us_post,2012,10,11,9,3,114.0
us_post,2012,10,11,10,3,194.0
us_post,2012,10,11,11,3,185.0
us_post,2012,10,11,12,3,139.0
us_post,2012,10,11,13,3,130.0
us_post,2012,10,11,14,3,131.0
us_post,2012,10,11,15,3,113.0
us_post,2012,10,11,16,3,121.0
us_post,2012,10,11,17,3,118.0
us_post,2012,10,11,18,3,131.0
us_post,2012,10,11,19,3,158.0
us_post,2012,10,11,20,3,168.0
us_post,2012,10,11,21,3,176.0
us_post,2012,10,11,22,3,191.0
us_post,2012,10,11,23,3,177.0
us_post,2012,10,12,0,3,146.0
us_post,2012,10,12,1,3,143.0
us_post,2012,10,12,2,3,134.0
us_post,2012,10,12,3,3,177.0
us_post,2012,10,12,4,3,182.0
us_post,2012,10,12,5,3,173.0
us_post,2012,10,12,6,3,145.0
us_post,2012,10,12,7,3,125.0
us_post,2012,10,12,8,3,123.0
us_post,2012,10,12,9,3,146.0
us_post,2012,10,12,10,3,152.0
us_post,2012,10,12,11,3,137.0
us_post,2012,10,12,12,3,132.0
us_post,2012,10,12,13,3,143.0
us_post,2012,10,12,14,3,143.0
us_post,2012,10,12,15,3,149.0
us_post,2012,10,12,16,3,156.0
us_post,2012,10,12,17,3,172.0
us_post,2012,10,12,18,3,194.0
us_post,2012,10,12,19,3,214.0
us_post,2012,10,12,20,3,243.0
us_post,2012,10,12,21,3,248.0
us_post,2012,10,12,22,3,269.0
us_post,2012,10,12,23,3,256.0
us_post,2012,10,13,0,3,220.0
us_post,2012,10,13,1,3,167.0
us_post,2012,10,13,2,3,30.0
us_post,2012,10,13,3,3,10.0
us_post,2012,10,13,4,3,7.0
us_post,2012,10,13,5,3,8.0
us_post,2012,10,13,6,3,9.0
us_post,2012,10,13,7,3,10.0
us_post,2012,10,13,8,3,9.0
us_post,2012,10,13,9,3,10.0
us_post,2012,10,13,10,3,8.0
us_post,2012,10,13,11,3,11.0
us_post,2012,10,13,12,3,8.0
us_post,2012,10,13,13,3,6.0
us_post,2012,10,13,14,3,17.0
us_post,2012,10,13,15,3,11.0
us_post,2012,10,13,16,3,9.0
us_post,2012,10,13,17,3,11.0
us_post,2012,10,13,18,3,13.0
us_post,2012,10,13,19,3,51.0
us_post,2012,10,13,20,3,59.0
us_post,2012,10,13,21,3,55.0
us_post,2012,10,13,22,3,45.0
us_post,2012,10,13,23,3,58.0
us_post,2012,10,14,0,3,62.0
us_post,2012,10,14,1,3,41.0
us_post,2012,10,14,2,3,35.0
us_post,2012,10,14,3,3,29.0
us_post,2012,10,14,4,3,21.0
us_post,2012,10,14,5,3,24.0
us_post,2012,10,14,6,3,21.0
us_post,2012,10,14,7,3,9.0
us_post,2012,10,14,8,3,11.0
us_post,2012,10,14,9,3,18.0
us_post,2012,10,14,10,3,14.0
us_post,2012,10,14,11,3,13.0
us_post,2012,10,14,12,3,22.0
us_post,2012,10,14,13,3,34.0
us_post,2012,10,14,14,3,33.0
us_post,2012,10,14,15,3,29.0
us_post,2012,10,14,16,3,32.0
us_post,2012,10,14,17,3,34.0
us_post,2012,10,14,18,3,56.0
us_post,2012,10,14,19,3,77.0
us_post,2012,10,14,20,3,93.0
us_post,2012,10,14,21,3,105.0
us_post,2012,10,14,22,3,109.0
us_post,2012,10,14,23,3,123.0
us_post,2012,10,15,0,3,122.0
us_post,2012,10,15,1,3,131.0
us_post,2012,10,15,2,3,133.0
us_post,2012,10,15,3,3,123.0
us_post,2012,10,15,4,3,99.0
us_post,2012,10,15,5,3,98.0
us_post,2012,10,15,6,3,82.0
us_post,2012,10,15,7,3,79.0
us_post,2012,10,15,8,3,77.0
us_post,2012,10,15,9,3,80.0
us_post,2012,10,15,10,3,87.0
us_post,2012,10,15,11,3,88.0
us_post,2012,10,15,12,3,98.0
us_post,2012,10,15,13,3,97.0
us_post,2012,10,15,14,3,102.0
us_post,2012,10,15,15,3,103.0
us_post,2012,10,15,16,3,101.0
us_post,2012,10,15,17,3,99.0
us_post,2012,10,15,18,3,116.0
us_post,2012,10,15,19,3,113.0
us_post,2012,10,15,20,3,113.0
us_post,2012,10,15,21,3,111.0
us_post,2012,10,15,22,3,99.0
us_post,2012,10,15,23,3,96.0
us_post,2012,10,16,0,3,95.0
us_post,2012,10,16,1,3,91.0
us_post,2012,10,16,2,3,94.0
us_post,2012,10,16,3,3,88.0
us_post,2012,10,16,4,3,89.0
us_post,2012,10,16,5,3,83.0
us_post,2012,10,16,6,3,71.0
us_post,2012,10,16,7,3,77.0
us_post,2012,10,16,8,3,58.0
us_post,2012,10,16,9,3,19.0
us_post,2012,10,16,10,3,14.0
us_post,2012,10,16,12,3,25.0
us_post,2012,10,16,13,3,12.0
us_post,2012,10,16,14,3,7.0
us_post,2012,10,16,15,3,7.0
us_post,2012,10,16,16,3,7.0
us_post,2012,10,16,17,3,9.0
us_post,2012,10,16,18,3,11.0
us_post,2012,10,16,19,3,14.0
us_post,2012,10,16,20,3,11.0
us_post,2012,10,16,21,3,8.0
us_post,2012,10,16,22,3,6.0
us_post,2012,10,16,23,3,7.0
us_post,2012,10,17,0,3,8.0
us_post,2012,10,17,1,3,6.0
us_post,2012,10,17,2,3,4.0
us_post,2012,10,17,3,3,5.0
us_post,2012,10,17,4,3,6.0
us_post,2012,10,17,5,3,13.0
us_post,2012,10,17,6,3,15.0
us_post,2012,10,17,7,3,17.0
us_post,2012,10,17,8,3,22.0
us_post,2012,10,17,9,3,23.0
us_post,2012,10,17,10,3,16.0
us_post,2012,10,17,11,3,16.0
us_post,2012,10,17,12,3,17.0
us_post,2012,10,17,13,3,11.0
us_post,2012,10,17,14,3,14.0
us_post,2012,10,17,15,3,13.0
us_post,2012,10,17,16,3,19.0
us_post,2012,10,17,17,3,29.0
us_post,2012,10,17,18,3,45.0
us_post,2012,10,17,19,3,55.0
us_post,2012,10,17,20,3,55.0
us_post,2012,10,17,21,3,59.0
us_post,2012,10,17,22,3,70.0
us_post,2012,10,17,23,3,82.0
us_post,2012,10,18,0,3,85.0
us_post,2012,10,18,1,3,90.0
us_post,2012,10,18,2,3,82.0
us_post,2012,10,18,3,3,90.0
us_post,2012,10,18,4,3,90.0
us_post,2012,10,18,5,3,71.0
us_post,2012,10,18,6,3,56.0
us_post,2012,10,18,7,3,34.0
us_post,2012,10,18,8,3,38.0
us_post,2012,10,18,9,3,47.0
us_post,2012,10,18,10,3,46.0
us_post,2012,10,18,11,3,39.0
us_post,2012,10,18,12,3,27.0
us_post,2012,10,18,13,3,17.0
us_post,2012,10,18,14,3,16.0
us_post,2012,10,18,15,3,18.0
us_post,2012,10,18,16,3,27.0
us_post,2012,10,18,17,3,37.0
us_post,2012,10,18,18,3,48.0
us_post,2012,10,18,19,3,75.0
us_post,2012,10,18,20,3,102.0
us_post,2012,10,18,21,3,110.0
us_post,2012,10,18,22,3,115.0
us_post,2012,10,18,23,3,142.0
us_post,2012,10,19,0,3,130.0
us_post,2012,10,19,1,3,129.0
us_post,2012,10,19,2,3,87.0
us_post,2012,10,19,3,3,78.0
us_post,2012,10,19,4,3,68.0
us_post,2012,10,19,5,3,47.0
us_post,2012,10,19,6,3,60.0
us_post,2012,10,19,7,3,65.0
us_post,2012,10,19,8,3,88.0
us_post,2012,10,19,9,3,119.0
us_post,2012,10,19,10,3,156.0
us_post,2012,10,19,11,3,189.0
us_post,2012,10,19,12,3,185.0
us_post,2012,10,19,13,3,187.0
us_post,2012,10,19,14,3,209.0
us_post,2012,10,19,15,3,206.0
us_post,2012,10,19,16,3,219.0
us_post,2012,10,19,17,3,230.0
us_post,2012,10,19,18,3,271.0
us_post,2012,10,19,19,3,277.0
us_post,2012,10,19,20,3,303.0
us_post,2012,10,19,21,3,334.0
us_post,2012,10,19,22,3,285.0
us_post,2012,10,19,23,3,324.0
us_post,2012,10,20,0,3,308.0
us_post,2012,10,20,1,3,285.0
us_post,2012,10,20,2,3,245.0
us_post,2012,10,20,3,3,233.0
us_post,2012,10,20,4,3,214.0
us_post,2012,10,20,5,3,213.0
us_post,2012,10,20,6,3,222.0
us_post,2012,10,20,7,3,219.0
us_post,2012,10,20,8,3,215.0
us_post,2012,10,20,9,3,215.0
us_post,2012,10,20,10,3,214.0
us_post,2012,10,20,11,3,220.0
us_post,2012,10,20,12,3,176.0
us_post,2012,10,20,13,3,117.0
us_post,2012,10,20,14,3,154.0
us_post,2012,10,20,16,3,199.0
us_post,2012,10,20,17,3,273.0
us_post,2012,10,20,18,3,341.0
us_post,2012,10,20,19,3,311.0
us_post,2012,10,20,20,3,151.0
us_post,2012,10,20,21,3,56.0
us_post,2012,10,20,22,3,42.0
us_post,2012,10,20,23,3,40.0
us_post,2012,10,21,0,3,43.0
us_post,2012,10,21,1,3,48.0
us_post,2012,10,21,2,3,60.0
us_post,2012,10,21,3,3,66.0
us_post,2012,10,21,4,3,55.0
us_post,2012,10,21,5,3,53.0
us_post,2012,10,21,6,3,48.0
us_post,2012,10,21,7,3,56.0
us_post,2012,10,21,8,3,53.0
us_post,2012,10,21,9,3,54.0
us_post,2012,10,21,10,3,56.0
us_post,2012,10,21,11,3,57.0
us_post,2012,10,21,12,3,56.0
us_post,2012,10,21,13,3,49.0
us_post,2012,10,21,14,3,49.0
us_post,2012,10,21,15,3,44.0
us_post,2012,10,21,16,3,43.0
us_post,2012,10,21,17,3,37.0
us_post,2012,10,21,18,3,40.0
us_post,2012,10,21,19,3,38.0
us_post,2012,10,21,20,3,37.0
us_post,2012,10,21,21,3,39.0
us_post,2012,10,21,22,3,41.0
us_post,2012,10,21,23,3,41.0
us_post,2012,10,22,0,3,43.0
us_post,2012,10,22,1,3,36.0
us_post,2012,10,22,2,3,33.0
us_post,2012,10,22,3,3,33.0
us_post,2012,10,22,4,3,39.0
us_post,2012,10,22,5,3,16.0
us_post,2012,10,22,6,3,12.0
us_post,2012,10,22,7,3,11.0
us_post,2012,10,22,8,3,14.0
us_post,2012,10,22,9,3,10.0
us_post,2012,10,22,10,3,8.0
us_post,2012,10,22,11,3,14.0
us_post,2012,10,22,12,3,9.0
us_post,2012,10,22,13,3,11.0
us_post,2012,10,22,14,3,15.0
us_post,2012,10,22,15,3,10.0
us_post,2012,10,22,16,3,11.0
us_post,2012,10,22,17,3,15.0
us_post,2012,10,22,18,3,32.0
us_post,2012,10,22,19,3,49.0
us_post,2012,10,22,20,3,69.0
us_post,2012,10,22,21,3,58.0
us_post,2012,10,22,22,3,42.0
us_post,2012,10,22,23,3,36.0
us_post,2012,10,23,0,3,34.0
us_post,2012,10,23,1,3,48.0
us_post,2012,10,23,2,3,71.0
us_post,2012,10,23,3,3,87.0
us_post,2012,10,23,4,3,73.0
us_post,2012,10,23,5,3,54.0
us_post,2012,10,23,6,3,33.0
us_post,2012,10,23,7,3,34.0
us_post,2012,10,23,8,3,46.0
us_post,2012,10,23,9,3,50.0
us_post,2012,10,23,10,3,49.0
us_post,2012,10,23,11,3,56.0
us_post,2012,10,23,12,3,59.0
us_post,2012,10,23,13,3,60.0
us_post,2012,10,23,14,3,64.0
us_post,2012,10,23,15,3,69.0
us_post,2012,10,23,16,3,41.0
us_post,2012,10,23,17,3,57.0
us_post,2012,10,23,18,3,83.0
us_post,2012,10,23,19,3,125.0
us_post,2012,10,23,20,3,162.0
us_post,2012,10,23,21,3,167.0
us_post,2012,10,23,22,3,185.0
us_post,2012,10,23,23,3,177.0
us_post,2012,10,24,0,3,154.0
us_post,2012,10,24,1,3,154.0
us_post,2012,10,24,2,3,149.0
us_post,2012,10,24,3,3,132.0
us_post,2012,10,24,4,3,129.0
us_post,2012,10,24,5,3,108.0
us_post,2012,10,24,6,3,123.0
us_post,2012,10,24,7,3,119.0
us_post,2012,10,24,8,3,88.0
us_post,2012,10,24,9,3,77.0
us_post,2012,10,24,10,3,82.0
us_post,2012,10,24,11,3,78.0
us_post,2012,10,24,12,3,52.0
us_post,2012,10,24,13,3,42.0
us_post,2012,10,24,14,3,24.0
us_post,2012,10,24,15,3,31.0
us_post,2012,10,24,16,3,94.0
us_post,2012,10,24,17,3,116.0
us_post,2012,10,24,18,3,120.0
us_post,2012,10,24,19,3,137.0
us_post,2012,10,24,20,3,129.0
us_post,2012,10,24,21,3,122.0
us_post,2012,10,24,22,3,174.0
us_post,2012,10,24,23,3,174.0
us_post,2012,10,25,0,3,178.0
us_post,2012,10,25,1,3,202.0
us_post,2012,10,25,2,3,191.0
us_post,2012,10,25,3,3,89.0
us_post,2012,10,25,4,3,42.0
us_post,2012,10,25,5,3,35.0
us_post,2012,10,25,6,3,50.0
us_post,2012,10,25,7,3,55.0
us_post,2012,10,25,8,3,33.0
us_post,2012,10,25,9,3,67.0
us_post,2012,10,25,10,3,131.0
us_post,2012,10,25,11,3,164.0
us_post,2012,10,25,12,3,230.0
us_post,2012,10,25,13,3,275.0
us_post,2012,10,25,14,3,236.0
us_post,2012,10,25,15,3,220.0
us_post,2012,10,25,16,3,252.0
us_post,2012,10,25,17,3,331.0
us_post,2012,10,25,18,3,338.0
us_post,2012,10,25,19,3,338.0
us_post,2012,10,25,20,3,367.0
us_post,2012,10,25,21,3,301.0
us_post,2012,10,25,22,3,293.0
us_post,2012,10,25,23,3,293.0
us_post,2012,10,26,0,3,249.0
us_post,2012,10,26,1,3,226.0
us_post,2012,10,26,2,3,235.0
us_post,2012,10,26,3,3,237.0
us_post,2012,10,26,4,3,259.0
us_post,2012,10,26,5,3,248.0
us_post,2012,10,26,6,3,240.0
us_post,2012,10,26,7,3,253.0
us_post,2012,10,26,8,3,271.0
us_post,2012,10,26,9,3,283.0
us_post,2012,10,26,10,3,283.0
us_post,2012,10,26,11,3,288.0
us_post,2012,10,26,12,3,288.0
us_post,2012,10,26,13,3,293.0
us_post,2012,10,26,14,3,293.0
us_post,2012,10,26,15,3,296.0
us_post,2012,10,26,16,3,308.0
us_post,2012,10,26,17,3,317.0
us_post,2012,10,26,18,3,329.0
us_post,2012,10,26,19,3,313.0
us_post,2012,10,26,20,3,307.0
us_post,2012,10,26,21,3,309.0
us_post,2012,10,26,22,3,299.0
us_post,2012,10,26,23,3,304.0
us_post,2012,10,27,0,3,297.0
us_post,2012,10,27,1,3,281.0
us_post,2012,10,27,2,3,272.0
us_post,2012,10,27,3,3,275.0
us_post,2012,10,27,4,3,260.0
us_post,2012,10,27,5,3,246.0
us_post,2012,10,27,6,3,241.0
us_post,2012,10,27,7,3,239.0
us_post,2012,10,27,8,3,250.0
us_post,2012,10,27,9,3,248.0
us_post,2012,10,27,10,3,222.0
us_post,2012,10,27,11,3,232.0
us_post,2012,10,27,12,3,166.0
us_post,2012,10,27,13,3,105.0
us_post,2012,10,27,14,3,34.0
us_post,2012,10,27,15,3,27.0
us_post,2012,10,27,16,3,20.0
us_post,2012,10,27,17,3,15.0
us_post,2012,10,27,18,3,20.0
us_post,2012,10,27,19,3,19.0
us_post,2012,10,27,20,3,6.0
us_post,2012,10,27,21,3,12.0
us_post,2012,10,27,22,3,11.0
us_post,2012,10,27,23,3,11.0
us_post,2012,10,28,0,3,7.0
us_post,2012,10,28,1,3,13.0
us_post,2012,10,28,2,3,7.0
us_post,2012,10,28,3,3,11.0
us_post,2012,10,28,4,3,13.0
us_post,2012,10,28,5,3,13.0
us_post,2012,10,28,6,3,13.0
us_post,2012,10,28,7,3,20.0
us_post,2012,10,28,8,3,18.0
us_post,2012,10,28,9,3,9.0
us_post,2012,10,28,10,3,8.0
us_post,2012,10,28,11,3,11.0
us_post,2012,10,28,12,3,16.0
us_post,2012,10,28,13,3,23.0
us_post,2012,10,28,14,3,27.0
us_post,2012,10,28,15,3,26.0
us_post,2012,10,28,16,3,38.0
us_post,2012,10,28,17,3,52.0
us_post,2012,10,28,18,3,57.0
us_post,2012,10,28,19,3,54.0
us_post,2012,10,28,20,3,57.0
us_post,2012,10,28,21,3,46.0
us_post,2012,10,28,22,3,41.0
us_post,2012,10,28,23,3,40.0
us_post,2012,10,29,0,3,39.0
us_post,2012,10,29,1,3,41.0
us_post,2012,10,29,2,3,42.0
us_post,2012,10,29,3,3,43.0
us_post,2012,10,29,4,3,48.0
us_post,2012,10,29,5,3,53.0
us_post,2012,10,29,6,3,55.0
us_post,2012,10,29,7,3,58.0
us_post,2012,10,29,8,3,58.0
us_post,2012,10,29,9,3,68.0
us_post,2012,10,29,10,3,80.0
us_post,2012,10,29,11,3,67.0
us_post,2012,10,29,12,3,65.0
us_post,2012,10,29,13,3,66.0
us_post,2012,10,29,14,3,53.0
us_post,2012,10,29,15,3,9.0
us_post,2012,10,29,16,3,10.0
us_post,2012,10,29,17,3,11.0
us_post,2012,10,29,18,3,11.0
us_post,2012,10,29,19,3,10.0
us_post,2012,10,29,20,3,9.0
us_post,2012,10,29,21,3,8.0
us_post,2012,10,29,22,3,9.0
us_post,2012,10,29,23,3,8.0
us_post,2012,10,30,0,3,11.0
us_post,2012,10,30,1,3,11.0
us_post,2012,10,30,2,3,10.0
us_post,2012,10,30,3,3,12.0
us_post,2012,10,30,4,3,16.0
us_post,2012,10,30,5,3,17.0
us_post,2012,10,30,6,3,25.0
us_post,2012,10,30,7,3,29.0
us_post,2012,10,30,8,3,27.0
us_post,2012,10,30,9,3,24.0
us_post,2012,10,30,11,3,15.0
us_post,2012,10,30,12,3,49.0
us_post,2012,10,30,13,3,37.0
us_post,2012,10,30,14,3,48.0
us_post,2012,10,30,15,3,40.0
us_post,2012,10,30,16,3,48.0
us_post,2012,10,30,17,3,62.0
us_post,2012,10,30,18,3,68.0
us_post,2012,10,30,19,3,88.0
us_post,2012,10,30,20,3,57.0
us_post,2012,10,30,21,3,10.0
us_post,2012,10,30,22,3,8.0
us_post,2012,10,30,23,3,7.0
us_post,2012,10,31,0,3,5.0
us_post,2012,10,31,1,3,6.0
us_post,2012,10,31,2,3,10.0
us_post,2012,10,31,3,3,13.0
us_post,2012,10,31,4,3,11.0
us_post,2012,10,31,5,3,16.0
us_post,2012,10,31,6,3,28.0
us_post,2012,10,31,7,3,34.0
us_post,2012,10,31,8,3,15.0
us_post,2012,10,31,9,3,16.0
us_post,2012,10,31,10,3,11.0
us_post,2012,10,31,11,3,10.0
us_post,2012,10,31,12,3,12.0
us_post,2012,10,31,13,3,11.0
us_post,2012,10,31,14,3,10.0
us_post,2012,10,31,15,3,13.0
us_post,2012,10,31,16,3,11.0
us_post,2012,10,31,17,3,38.0
us_post,2012,10,31,18,3,65.0
us_post,2012,10,31,19,3,79.0
us_post,2012,10,31,20,3,78.0
us_post,2012,10,31,21,3,76.0
us_post,2012,10,31,22,3,91.0
us_post,2012,10,31,23,3,124.0
us_post,2012,11,1,0,3,135.0
us_post,2012,11,1,1,3,121.0
us_post,2012,11,1,2,3,102.0
us_post,2012,11,1,3,3,78.0
us_post,2012,11,1,4,3,70.0
us_post,2012,11,1,5,3,49.0
us_post,2012,11,1,6,3,26.0
us_post,2012,11,1,7,3,45.0
us_post,2012,11,1,8,3,57.0
us_post,2012,11,1,9,3,99.0
us_post,2012,11,1,10,3,85.0
us_post,2012,11,1,11,3,77.0
us_post,2012,11,1,12,3,93.0
us_post,2012,11,1,13,3,81.0
us_post,2012,11,1,14,3,64.0
us_post,2012,11,1,15,3,77.0
us_post,2012,11,1,16,3,82.0
us_post,2012,11,1,17,3,90.0
us_post,2012,11,1,18,3,115.0
us_post,2012,11,1,19,3,130.0
us_post,2012,11,1,20,3,134.0
us_post,2012,11,1,21,3,173.0
us_post,2012,11,1,22,3,172.0
us_post,2012,11,1,23,3,157.0
us_post,2012,11,2,0,3,141.0
us_post,2012,11,2,1,3,124.0
us_post,2012,11,2,2,3,124.0
us_post,2012,11,2,3,3,126.0
us_post,2012,11,2,4,3,136.0
us_post,2012,11,2,5,3,139.0
us_post,2012,11,2,6,3,144.0
us_post,2012,11,2,7,3,148.0
us_post,2012,11,2,8,3,141.0
us_post,2012,11,2,9,3,123.0
us_post,2012,11,2,10,3,134.0
us_post,2012,11,2,11,3,147.0
us_post,2012,11,2,12,3,170.0
us_post,2012,11,2,13,3,175.0
us_post,2012,11,2,14,3,181.0
us_post,2012,11,2,15,3,164.0
us_post,2012,11,2,16,3,176.0
us_post,2012,11,2,17,3,190.0
us_post,2012,11,2,18,3,204.0
us_post,2012,11,2,19,3,196.0
us_post,2012,11,2,20,3,214.0
us_post,2012,11,2,21,3,208.0
us_post,2012,11,2,22,3,209.0
us_post,2012,11,2,23,3,228.0
us_post,2012,11,3,0,3,212.0
us_post,2012,11,3,1,3,206.0
us_post,2012,11,3,2,3,199.0
us_post,2012,11,3,3,3,210.0
us_post,2012,11,3,4,3,194.0
us_post,2012,11,3,5,3,196.0
us_post,2012,11,3,6,3,194.0
us_post,2012,11,3,7,3,194.0
us_post,2012,11,3,8,3,192.0
us_post,2012,11,3,9,3,199.0
us_post,2012,11,3,10,3,205.0
us_post,2012,11,3,11,3,208.0
us_post,2012,11,3,12,3,207.0
us_post,2012,11,3,13,3,190.0
us_post,2012,11,3,14,3,162.0
us_post,2012,11,3,15,3,156.0
us_post,2012,11,3,16,3,154.0
us_post,2012,11,3,17,3,14.0
us_post,2012,11,3,18,3,12.0
us_post,2012,11,3,19,3,9.0
us_post,2012,11,3,20,3,10.0
us_post,2012,11,3,21,3,7.0
